hourly_prod_id,date,session,shift_supervision_id,operator_id,team_lead_id,workshop_id,line_id,hour_index,theoretical_production,actual_production,reliability_target,non_production_minutes,explained_minutes,unexplained_minutes,reliability_rate,reliability_gap,explained_ratio,unexplained_ratio
HP_382b77fb,2026-01-26,MATIN,SS_9d5a1f4d,OP_004,TL_003,PORTION,L_PORTION_2,6,960,657,0.68,18,15,3,0.684375,0.004374999999999907,0.8333333333333334,0.16666666666666666
HP_e37b04c1,2026-01-26,MATIN,SS_9d5a1f4d,OP_004,TL_003,PORTION,L_PORTION_2,7,960,646,0.68,19,15,4,0.6729166666666667,-0.00708333333333333,0.7894736842105263,0.21052631578947367
HP_fa33046f,2026-01-26,SOIR,SS_d10c540d,OP_005,TL_001,OVALE,L_OV_Z,0,1380,1380,0.58,0,0,0,1.0,0.42000000000000004,0.0,0.0
HP_f44e9f22,2026-01-26,SOIR,SS_d10c540d,OP_005,TL_001,OVALE,L_OV_Z,1,1380,748,0.58,27,24,3,0.5420289855072464,-0.03797101449275353,0.8888888888888888,0.1111111111111111
HP_5c4a9498,2026-01-26,SOIR,SS_d10c540d,OP_005,TL_001,OVALE,L_OV_Z,2,1380,815,0.58,24,16,8,0.5905797101449275,0.010579710144927534,0.6666666666666666,0.3333333333333333
HP_73ed3fcb,2026-01-26,SOIR,SS_d10c540d,OP_005,TL_001,OVALE,L_OV_Z,3,1380,753,0.58,27,20,7,0.5456521739130434,-0.03434782608695652,0.7407407407407407,0.25925925925925924
HP_ea5d55cd,2026-01-26,SOIR,SS_d10c540d,OP_005,TL_001,OVALE,L_OV_Z,4,1380,807,0.58,24,15,9,0.5847826086956521,0.0047826086956521685,0.625,0.375
HP_b19251fc,2026-01-26,SOIR,SS_d10c540d,OP_005,TL_001,OVALE,L_OV_Z,5,1380,868,0.58,22,19,3,0.6289855072463768,0.04898550724637685,0.8636363636363636,0.13636363636363635
HP_0581ae26,2026-01-26,SOIR,SS_d10c540d,OP_005,TL_001,OVALE,L_OV_Z,6,1380,795,0.58,25,15,10,0.5760869565217391,-0.003913043478260825,0.6,0.4
HP_0fc66d33,2026-01-26,SOIR,SS_d10c540d,OP_005,TL_001,OVALE,L_OV_Z,7,1380,846,0.58,23,17,6,0.6130434782608696,0.03304347826086962,0.7391304347826086,0.2608695652173913
HP_08cfae15,2026-01-26,NUIT,SS_aaffa3db,OP_006,TL_002,CAMEMBERT,L_CAM_B,0,1080,1080,0.57,0,0,0,1.0,0.43000000000000005,0.0,0.0
HP_d07a1898,2026-01-26,NUIT,SS_aaffa3db,OP_006,TL_002,CAMEMBERT,L_CAM_B,1,1080,638,0.57,24,18,6,0.5907407407407408,0.020740740740740837,0.75,0.25
HP_4084112d,2026-01-26,NUIT,SS_aaffa3db,OP_006,TL_002,CAMEMBERT,L_CAM_B,2,1080,591,0.57,27,22,5,0.5472222222222223,-0.022777777777777675,0.8148148148148148,0.18518518518518517
HP_f5cab43f,2026-01-26,NUIT,SS_aaffa3db,OP_006,TL_002,CAMEMBERT,L_CAM_B,3,1080,667,0.57,22,14,8,0.6175925925925926,0.04759259259259263,0.6363636363636364,0.36363636363636365
HP_97db093b,2026-01-26,NUIT,SS_aaffa3db,OP_006,TL_002,CAMEMBERT,L_CAM_B,4,1080,621,0.57,25,17,8,0.575,0.0050000000000000044,0.68,0.32
HP_c06a7172,2026-01-26,NUIT,SS_aaffa3db,OP_006,TL_002,CAMEMBERT,L_CAM_B,5,1080,661,0.57,23,17,6,0.612037037037037,0.042037037037037095,0.7391304347826086,0.2608695652173913
HP_07be8b18,2026-01-26,NUIT,SS_aaffa3db,OP_006,TL_002,CAMEMBERT,L_CAM_B,6,1080,656,0.57,23,19,4,0.6074074074074074,0.037407407407407445,0.8260869565217391,0.17391304347826086
HP_2119628a,2026-01-26,NUIT,SS_aaffa3db,OP_006,TL_002,CAMEMBERT,L_CAM_B,7,1080,591,0.57,27,22,5,0.5472222222222223,-0.022777777777777675,0.8148148148148148,0.18518518518518517
HP_ec5f70df,2026-01-27,MATIN,SS_57275fff,OP_007,TL_003,PORTION,L_PORTION_1,0,900,900,0.66,0,0,0,1.0,0.33999999999999997,0.0,0.0
HP_dae9e139,2026-01-27,MATIN,SS_57275fff,OP_007,TL_003,PORTION,L_PORTION_1,1,900,586,0.66,20,17,3,0.6511111111111111,-0.008888888888888946,0.85,0.15
HP_7415203c,2026-01-27,MATIN,SS_57275fff,OP_007,TL_003,PORTION,L_PORTION_1,2,900,594,0.66,20,16,4,0.66,0.0,0.8,0.2
HP_66636d59,2026-01-27,MATIN,SS_57275fff,OP_007,TL_003,PORTION,L_PORTION_1,3,900,574,0.66,21,14,7,0.6377777777777778,-0.022222222222222254,0.6666666666666666,0.3333333333333333
HP_627cbe5e,2026-01-27,MATIN,SS_57275fff,OP_007,TL_003,PORTION,L_PORTION_1,4,900,601,0.66,19,17,2,0.6677777777777778,0.007777777777777772,0.8947368421052632,0.10526315789473684
HP_3c9c9768,2026-01-27,MATIN,SS_57275fff,OP_007,TL_003,PORTION,L_PORTION_1,5,900,593,0.66,20,12,8,0.6588888888888889,-0.0011111111111111738,0.6,0.4
HP_68c9d6f5,2026-01-27,MATIN,SS_57275fff,OP_007,TL_003,PORTION,L_PORTION_1,6,900,597,0.66,20,14,6,0.6633333333333333,0.0033333333333332993,0.7,0.3
HP_572fe2c8,2026-01-27,MATIN,SS_57275fff,OP_007,TL_003,PORTION,L_PORTION_1,7,900,598,0.66,20,15,5,0.6644444444444444,0.004444444444444362,0.75,0.25
HP_356939d8,2026-01-27,SOIR,SS_7a52d542,OP_008,TL_001,OVALE,L_OV_X,0,1800,1800,0.7,0,0,0,1.0,0.30000000000000004,0.0,0.0
HP_941cebb4,2026-01-27,SOIR,SS_7a52d542,OP_008,TL_001,OVALE,L_OV_X,1,1800,1251,0.7,18,12,6,0.695,-0.0050000000000000044,0.6666666666666666,0.3333333333333333
HP_4bf2d7c4,2026-01-27,SOIR,SS_7a52d542,OP_008,TL_001,OVALE,L_OV_X,2,1800,1203,0.7,19,15,4,0.6683333333333333,-0.03166666666666662,0.7894736842105263,0.21052631578947367
HP_6e9295fb,2026-01-27,SOIR,SS_7a52d542,OP_008,TL_001,OVALE,L_OV_X,3,1800,1272,0.7,17,11,6,0.7066666666666667,0.00666666666666671,0.6470588235294118,0.35294117647058826
HP_f5e71c4a,2026-01-27,SOIR,SS_7a52d542,OP_008,TL_001,OVALE,L_OV_X,4,1800,1309,0.7,16,9,7,0.7272222222222222,0.02722222222222226,0.5625,0.4375
HP_fb0c1ac0,2026-01-27,SOIR,SS_7a52d542,OP_008,TL_001,OVALE,L_OV_X,5,1800,1304,0.7,16,12,4,0.7244444444444444,0.02444444444444449,0.75,0.25
HP_43eba77d,2026-01-27,SOIR,SS_7a52d542,OP_008,TL_001,OVALE,L_OV_X,6,1800,1316,0.7,16,11,5,0.7311111111111112,0.0311111111111112,0.6875,0.3125
HP_26003bdf,2026-01-27,SOIR,SS_7a52d542,OP_008,TL_001,OVALE,L_OV_X,7,1800,1289,0.7,17,14,3,0.7161111111111111,0.016111111111111187,0.8235294117647058,0.17647058823529413
HP_4cde1dcd,2026-01-27,NUIT,SS_76d46655,OP_009,TL_002,CAMEMBERT,L_CAM_B,0,1080,1080,0.57,0,0,0,1.0,0.43000000000000005,0.0,0.0
HP_80f604d2,2026-01-27,NUIT,SS_76d46655,OP_009,TL_002,CAMEMBERT,L_CAM_B,1,1080,667,0.57,22,16,6,0.6175925925925926,0.04759259259259263,0.7272727272727273,0.2727272727272727
HP_f42009f3,2026-01-27,NUIT,SS_76d46655,OP_009,TL_002,CAMEMBERT,L_CAM_B,2,1080,565,0.57,28,21,7,0.5231481481481481,-0.04685185185185181,0.75,0.25
HP_e1248b4f,2026-01-27,NUIT,SS_76d46655,OP_009,TL_002,CAMEMBERT,L_CAM_B,3,1080,625,0.57,25,21,4,0.5787037037037037,0.008703703703703769,0.84,0.16
HP_93336e0f,2026-01-27,NUIT,SS_76d46655,OP_009,TL_002,CAMEMBERT,L_CAM_B,4,1080,656,0.57,23,16,7,0.6074074074074074,0.037407407407407445,0.6956521739130435,0.30434782608695654
HP_e1603df7,2026-01-27,NUIT,SS_76d46655,OP_009,TL_002,CAMEMBERT,L_CAM_B,5,1080,618,0.57,25,18,7,0.5722222222222222,0.0022222222222222365,0.72,0.28
HP_bc32a808,2026-01-27,NUIT,SS_76d46655,OP_009,TL_002,CAMEMBERT,L_CAM_B,6,1080,639,0.57,24,17,7,0.5916666666666667,0.021666666666666723,0.7083333333333334,0.2916666666666667
HP_e61421f8,2026-01-27,NUIT,SS_76d46655,OP_009,TL_002,CAMEMBERT,L_CAM_B,7,1080,632,0.57,24,15,9,0.5851851851851851,0.01518518518518519,0.625,0.375
HP_35657665,2026-01-28,MATIN,SS_5dc8566e,OP_010,TL_003,PORTION,L_PORTION_2,0,960,960,0.68,0,0,0,1.0,0.31999999999999995,0.0,0.0
HP_0d308a09,2026-01-28,MATIN,SS_5dc8566e,OP_010,TL_003,PORTION,L_PORTION_2,1,960,649,0.68,19,16,3,0.6760416666666667,-0.003958333333333397,0.8421052631578947,0.15789473684210525
HP_a605ac76,2026-01-28,MATIN,SS_5dc8566e,OP_010,TL_003,PORTION,L_PORTION_2,2,960,637,0.68,20,16,4,0.6635416666666667,-0.016458333333333353,0.8,0.2
HP_059587ba,2026-01-28,MATIN,SS_5dc8566e,OP_010,TL_003,PORTION,L_PORTION_2,3,960,667,0.68,18,15,3,0.6947916666666667,0.014791666666666647,0.8333333333333334,0.16666666666666666
HP_aabd4102,2026-01-28,MATIN,SS_5dc8566e,OP_010,TL_003,PORTION,L_PORTION_2,4,960,686,0.68,17,14,3,0.7145833333333333,0.0345833333333333,0.8235294117647058,0.17647058823529413
HP_a947a68b,2026-01-28,MATIN,SS_5dc8566e,OP_010,TL_003,PORTION,L_PORTION_2,5,960,641,0.68,19,13,6,0.6677083333333333,-0.0122916666666667,0.6842105263157895,0.3157894736842105
HP_e7169cec,2026-01-28,MATIN,SS_5dc8566e,OP_010,TL_003,PORTION,L_PORTION_2,6,960,673,0.68,17,14,3,0.7010416666666667,0.021041666666666625,0.8235294117647058,0.17647058823529413
HP_81852c05,2026-01-28,MATIN,SS_5dc8566e,OP_010,TL_003,PORTION,L_PORTION_2,7,960,688,0.68,17,10,7,0.7166666666666667,0.036666666666666625,0.5882352941176471,0.4117647058823529
HP_32570e58,2026-01-28,SOIR,SS_6f57b04e,OP_001,TL_001,OVALE,L_OV_MS,0,1200,1200,0.6,0,0,0,1.0,0.4,0.0,0.0
HP_20e542da,2026-01-28,SOIR,SS_6f57b04e,OP_001,TL_001,OVALE,L_OV_MS,1,1200,668,0.6,26,20,6,0.5566666666666666,-0.043333333333333335,0.7692307692307693,0.23076923076923078
HP_17ed939e,2026-01-28,SOIR,SS_6f57b04e,OP_001,TL_001,OVALE,L_OV_MS,2,1200,770,0.6,21,18,3,0.6416666666666667,0.04166666666666674,0.8571428571428571,0.14285714285714285
HP_499a3cf0,2026-01-28,SOIR,SS_6f57b04e,OP_001,TL_001,OVALE,L_OV_MS,3,1200,749,0.6,22,16,6,0.6241666666666666,0.02416666666666667,0.7272727272727273,0.2727272727272727
HP_f9e8b281,2026-01-28,SOIR,SS_6f57b04e,OP_001,TL_001,OVALE,L_OV_MS,4,1200,671,0.6,26,20,6,0.5591666666666667,-0.04083333333333328,0.7692307692307693,0.23076923076923078
HP_fbeb0697,2026-01-28,SOIR,SS_6f57b04e,OP_001,TL_001,OVALE,L_OV_MS,5,1200,764,0.6,21,15,6,0.6366666666666667,0.036666666666666736,0.7142857142857143,0.2857142857142857
HP_6b7dc3d9,2026-01-28,SOIR,SS_6f57b04e,OP_001,TL_001,OVALE,L_OV_MS,6,1200,743,0.6,22,19,3,0.6191666666666666,0.019166666666666665,0.8636363636363636,0.13636363636363635
HP_76aebac9,2026-01-28,SOIR,SS_6f57b04e,OP_001,TL_001,OVALE,L_OV_MS,7,1200,665,0.6,26,21,5,0.5541666666666667,-0.04583333333333328,0.8076923076923077,0.19230769230769232
HP_7b60dd66,2026-01-28,NUIT,SS_cb4f1675,OP_002,TL_002,CAMEMBERT,L_CAM_B,0,1080,1080,0.57,0,0,0,1.0,0.43000000000000005,0.0,0.0
HP_4ac9e0ff,2026-01-28,NUIT,SS_cb4f1675,OP_002,TL_002,CAMEMBERT,L_CAM_B,1,1080,593,0.57,27,19,8,0.549074074074074,-0.020925925925925903,0.7037037037037037,0.2962962962962963
HP_d0f0f466,2026-01-28,NUIT,SS_cb4f1675,OP_002,TL_002,CAMEMBERT,L_CAM_B,2,1080,577,0.57,27,20,7,0.5342592592592592,-0.03574074074074074,0.7407407407407407,0.25925925925925924
HP_fb9d35f8,2026-01-28,NUIT,SS_cb4f1675,OP_002,TL_002,CAMEMBERT,L_CAM_B,3,1080,622,0.57,25,20,5,0.575925925925926,0.005925925925926001,0.8,0.2
HP_c51fc030,2026-01-28,NUIT,SS_cb4f1675,OP_002,TL_002,CAMEMBERT,L_CAM_B,4,1080,579,0.57,27,16,11,0.5361111111111111,-0.03388888888888886,0.5925925925925926,0.4074074074074074
HP_0dfc09d9,2026-01-28,NUIT,SS_cb4f1675,OP_002,TL_002,CAMEMBERT,L_CAM_B,5,1080,655,0.57,23,18,5,0.6064814814814815,0.03648148148148156,0.782608695652174,0.21739130434782608
HP_bbc7e09e,2026-01-28,NUIT,SS_cb4f1675,OP_002,TL_002,CAMEMBERT,L_CAM_B,6,1080,587,0.57,27,23,4,0.5435185185185185,-0.02648148148148144,0.8518518518518519,0.14814814814814814
HP_5ed73573,2026-01-28,NUIT,SS_cb4f1675,OP_002,TL_002,CAMEMBERT,L_CAM_B,7,1080,577,0.57,27,19,8,0.5342592592592592,-0.03574074074074074,0.7037037037037037,0.2962962962962963
HP_15b5297e,2026-01-29,MATIN,SS_293a02e8,OP_003,TL_003,PORTION,L_PORTION_1,0,900,900,0.66,0,0,0,1.0,0.33999999999999997,0.0,0.0
HP_ba1a488b,2026-01-29,MATIN,SS_293a02e8,OP_003,TL_003,PORTION,L_PORTION_1,1,900,571,0.66,21,14,7,0.6344444444444445,-0.025555555555555554,0.6666666666666666,0.3333333333333333
HP_fd87a06d,2026-01-29,MATIN,SS_293a02e8,OP_003,TL_003,PORTION,L_PORTION_1,2,900,549,0.66,23,19,4,0.61,-0.050000000000000044,0.8260869565217391,0.17391304347826086
HP_5dff7a93,2026-01-29,MATIN,SS_293a02e8,OP_003,TL_003,PORTION,L_PORTION_1,3,900,630,0.66,18,14,4,0.7,0.039999999999999925,0.7777777777777778,0.2222222222222222
HP_72914f42,2026-01-29,MATIN,SS_293a02e8,OP_003,TL_003,PORTION,L_PORTION_1,4,900,563,0.66,22,16,6,0.6255555555555555,-0.0344444444444445,0.7272727272727273,0.2727272727272727
HP_fd01972e,2026-01-29,MATIN,SS_293a02e8,OP_003,TL_003,PORTION,L_PORTION_1,5,900,580,0.66,21,16,5,0.6444444444444445,-0.015555555555555545,0.7619047619047619,0.23809523809523808
HP_9b30aaec,2026-01-29,MATIN,SS_293a02e8,OP_003,TL_003,PORTION,L_PORTION_1,6,900,606,0.66,19,13,6,0.6733333333333333,0.013333333333333308,0.6842105263157895,0.3157894736842105
HP_31aac814,2026-01-29,MATIN,SS_293a02e8,OP_003,TL_003,PORTION,L_PORTION_1,7,900,571,0.66,21,17,4,0.6344444444444445,-0.025555555555555554,0.8095238095238095,0.19047619047619047
HP_c8dba63e,2026-01-29,SOIR,SS_9936ae45,OP_004,TL_001,OVALE,L_OV_Y,0,1560,1560,0.63,0,0,0,1.0,0.37,0.0,0.0
HP_2cc65243,2026-01-29,SOIR,SS_9936ae45,OP_004,TL_001,OVALE,L_OV_Y,1,1560,935,0.63,24,17,7,0.5993589743589743,-0.030641025641025665,0.7083333333333334,0.2916666666666667
HP_3199fa83,2026-01-29,SOIR,SS_9936ae45,OP_004,TL_001,OVALE,L_OV_Y,2,1560,980,0.63,22,14,8,0.6282051282051282,-0.0017948717948718107,0.6363636363636364,0.36363636363636365
HP_40e3f96a,2026-01-29,SOIR,SS_9936ae45,OP_004,TL_001,OVALE,L_OV_Y,3,1560,994,0.63,21,16,5,0.6371794871794871,0.007179487179487132,0.7619047619047619,0.23809523809523808
HP_02d96e0f,2026-01-29,SOIR,SS_9936ae45,OP_004,TL_001,OVALE,L_OV_Y,4,1560,1059,0.63,19,13,6,0.6788461538461539,0.04884615384615387,0.6842105263157895,0.3157894736842105
HP_ca78e2a5,2026-01-29,SOIR,SS_9936ae45,OP_004,TL_001,OVALE,L_OV_Y,5,1560,1057,0.63,19,15,4,0.6775641025641026,0.047564102564102595,0.7894736842105263,0.21052631578947367
HP_1c703077,2026-01-29,SOIR,SS_9936ae45,OP_004,TL_001,OVALE,L_OV_Y,6,1560,947,0.63,23,17,6,0.607051282051282,-0.022948717948718,0.7391304347826086,0.2608695652173913
HP_fcf21da2,2026-01-29,SOIR,SS_9936ae45,OP_004,TL_001,OVALE,L_OV_Y,7,1560,1011,0.63,21,17,4,0.6480769230769231,0.0180769230769231,0.8095238095238095,0.19047619047619047
HP_46463e4b,2026-01-29,NUIT,SS_37c9e0d1,OP_005,TL_002,CAMEMBERT,L_CAM_B,0,1080,1080,0.57,0,0,0,1.0,0.43000000000000005,0.0,0.0
HP_37a7cc0a,2026-01-29,NUIT,SS_37c9e0d1,OP_005,TL_002,CAMEMBERT,L_CAM_B,1,1080,566,0.57,28,21,7,0.524074074074074,-0.045925925925925926,0.75,0.25
HP_87912a84,2026-01-29,NUIT,SS_37c9e0d1,OP_005,TL_002,CAMEMBERT,L_CAM_B,2,1080,615,0.57,25,21,4,0.5694444444444444,-0.0005555555555555314,0.84,0.16
HP_4f15f7a1,2026-01-29,NUIT,SS_37c9e0d1,OP_005,TL_002,CAMEMBERT,L_CAM_B,3,1080,592,0.57,27,22,5,0.5481481481481482,-0.02185185185185179,0.8148148148148148,0.18518518518518517
HP_3ec78938,2026-01-29,NUIT,SS_37c9e0d1,OP_005,TL_002,CAMEMBERT,L_CAM_B,4,1080,627,0.57,25,17,8,0.5805555555555556,0.010555555555555651,0.68,0.32
HP_35182cfd,2026-01-29,NUIT,SS_37c9e0d1,OP_005,TL_002,CAMEMBERT,L_CAM_B,5,1080,630,0.57,25,19,6,0.5833333333333334,0.01333333333333342,0.76,0.24
HP_0ede8187,2026-01-29,NUIT,SS_37c9e0d1,OP_005,TL_002,CAMEMBERT,L_CAM_B,6,1080,634,0.57,24,19,5,0.587037037037037,0.017037037037037073,0.7916666666666666,0.20833333333333334
HP_8834cf63,2026-01-29,NUIT,SS_37c9e0d1,OP_005,TL_002,CAMEMBERT,L_CAM_B,7,1080,632,0.57,24,20,4,0.5851851851851851,0.01518518518518519,0.8333333333333334,0.16666666666666666
HP_934502a4,2026-01-30,MATIN,SS_3e92f25a,OP_006,TL_003,PORTION,L_PORTION_2,0,960,960,0.68,0,0,0,1.0,0.31999999999999995,0.0,0.0
HP_2d052735,2026-01-30,MATIN,SS_3e92f25a,OP_006,TL_003,PORTION,L_PORTION_2,1,960,665,0.68,18,15,3,0.6927083333333334,0.012708333333333321,0.8333333333333334,0.16666666666666666
HP_f11dc8ef,2026-01-30,MATIN,SS_3e92f25a,OP_006,TL_003,PORTION,L_PORTION_2,2,960,666,0.68,18,12,6,0.69375,0.013749999999999929,0.6666666666666666,0.3333333333333333
HP_69fd25f5,2026-01-30,MATIN,SS_3e92f25a,OP_006,TL_003,PORTION,L_PORTION_2,3,960,647,0.68,19,14,5,0.6739583333333333,-0.006041666666666723,0.7368421052631579,0.2631578947368421
HP_2130e8aa,2026-01-30,MATIN,SS_3e92f25a,OP_006,TL_003,PORTION,L_PORTION_2,4,960,675,0.68,17,10,7,0.703125,0.02312499999999995,0.5882352941176471,0.4117647058823529
HP_aa0589b5,2026-01-30,MATIN,SS_3e92f25a,OP_006,TL_003,PORTION,L_PORTION_2,5,960,633,0.68,20,16,4,0.659375,-0.020625000000000004,0.8,0.2
HP_39d237e6,2026-01-30,MATIN,SS_3e92f25a,OP_006,TL_003,PORTION,L_PORTION_2,6,960,621,0.68,21,13,8,0.646875,-0.03312500000000007,0.6190476190476191,0.38095238095238093
HP_06a992bc,2026-01-30,MATIN,SS_3e92f25a,OP_006,TL_003,PORTION,L_PORTION_2,7,960,656,0.68,19,16,3,0.6833333333333333,0.0033333333333332993,0.8421052631578947,0.15789473684210525
HP_77b4fd72,2026-01-30,SOIR,SS_feefbf59,OP_007,TL_001,OVALE,L_OV_ES,0,1500,1500,0.65,0,0,0,1.0,0.35,0.0,0.0
HP_21430309,2026-01-30,SOIR,SS_feefbf59,OP_007,TL_001,OVALE,L_OV_ES,1,1500,979,0.65,20,17,3,0.6526666666666666,0.002666666666666595,0.85,0.15
HP_1f6b7f9c,2026-01-30,SOIR,SS_feefbf59,OP_007,TL_001,OVALE,L_OV_ES,2,1500,1024,0.65,19,12,7,0.6826666666666666,0.03266666666666662,0.631578947368421,0.3684210526315789
HP_eb19745e,2026-01-30,SOIR,SS_feefbf59,OP_007,TL_001,OVALE,L_OV_ES,3,1500,1023,0.65,19,14,5,0.682,0.03200000000000003,0.7368421052631579,0.2631578947368421
HP_39688525,2026-01-30,SOIR,SS_feefbf59,OP_007,TL_001,OVALE,L_OV_ES,4,1500,1020,0.65,19,15,4,0.68,0.030000000000000027,0.7894736842105263,0.21052631578947367
HP_efad18ec,2026-01-30,SOIR,SS_feefbf59,OP_007,TL_001,OVALE,L_OV_ES,5,1500,950,0.65,22,13,9,0.6333333333333333,-0.01666666666666672,0.5909090909090909,0.4090909090909091
HP_009f581f,2026-01-30,SOIR,SS_feefbf59,OP_007,TL_001,OVALE,L_OV_ES,6,1500,1044,0.65,18,11,7,0.696,0.04599999999999993,0.6111111111111112,0.3888888888888889
HP_945e0bea,2026-01-30,SOIR,SS_feefbf59,OP_007,TL_001,OVALE,L_OV_ES,7,1500,1044,0.65,18,15,3,0.696,0.04599999999999993,0.8333333333333334,0.16666666666666666
HP_71b6bfa6,2026-01-30,NUIT,SS_0f4181a7,OP_008,TL_002,CAMEMBERT,L_CAM_B,0,1080,1080,0.57,0,0,0,1.0,0.43000000000000005,0.0,0.0
HP_2ee2e9e0,2026-01-30,NUIT,SS_0f4181a7,OP_008,TL_002,CAMEMBERT,L_CAM_B,1,1080,639,0.57,24,21,3,0.5916666666666667,0.021666666666666723,0.875,0.125
HP_a1e7c486,2026-01-30,NUIT,SS_0f4181a7,OP_008,TL_002,CAMEMBERT,L_CAM_B,2,1080,666,0.57,23,19,4,0.6166666666666667,0.046666666666666745,0.8260869565217391,0.17391304347826086
HP_3dfac207,2026-01-30,NUIT,SS_0f4181a7,OP_008,TL_002,CAMEMBERT,L_CAM_B,3,1080,601,0.57,26,21,5,0.5564814814814815,-0.013518518518518485,0.8076923076923077,0.19230769230769232
HP_0e8b7c07,2026-01-30,NUIT,SS_0f4181a7,OP_008,TL_002,CAMEMBERT,L_CAM_B,4,1080,563,0.57,28,21,7,0.5212962962962963,-0.048703703703703694,0.75,0.25
HP_47b391d1,2026-01-30,NUIT,SS_0f4181a7,OP_008,TL_002,CAMEMBERT,L_CAM_B,5,1080,610,0.57,26,20,6,0.5648148148148148,-0.005185185185185182,0.7692307692307693,0.23076923076923078
HP_2e032f8d,2026-01-30,NUIT,SS_0f4181a7,OP_008,TL_002,CAMEMBERT,L_CAM_B,6,1080,634,0.57,24,18,6,0.587037037037037,0.017037037037037073,0.75,0.25
HP_79734541,2026-01-30,NUIT,SS_0f4181a7,OP_008,TL_002,CAMEMBERT,L_CAM_B,7,1080,650,0.57,23,20,3,0.6018518518518519,0.03185185185185191,0.8695652173913043,0.13043478260869565
HP_47510478,2026-01-31,SD,SS_3db174f7,OP_009,TL_003,PORTION,L_PORTION_1,0,900,900,0.66,0,0,0,1.0,0.33999999999999997,0.0,0.0
HP_787d9354,2026-01-31,SD,SS_3db174f7,OP_009,TL_003,PORTION,L_PORTION_1,1,900,558,0.66,22,14,8,0.62,-0.040000000000000036,0.6363636363636364,0.36363636363636365
HP_da1c07ba,2026-01-31,SD,SS_3db174f7,OP_009,TL_003,PORTION,L_PORTION_1,2,900,631,0.66,17,11,6,0.7011111111111111,0.0411111111111111,0.6470588235294118,0.35294117647058826
HP_2fa88f21,2026-01-31,SD,SS_3db174f7,OP_009,TL_003,PORTION,L_PORTION_1,3,900,630,0.66,18,12,6,0.7,0.039999999999999925,0.6666666666666666,0.3333333333333333
HP_21766100,2026-02-01,SD,SS_a416f3fa,OP_010,TL_001,OVALE,L_OV_Z,0,1380,1380,0.58,0,0,0,1.0,0.42000000000000004,0.0,0.0
HP_87d1e091,2026-02-01,SD,SS_a416f3fa,OP_010,TL_001,OVALE,L_OV_Z,1,1380,763,0.58,26,19,7,0.5528985507246377,-0.027101449275362288,0.7307692307692307,0.2692307692307692
HP_f882b01e,2026-02-01,SD,SS_a416f3fa,OP_010,TL_001,OVALE,L_OV_Z,2,1380,812,0.58,24,19,5,0.5884057971014492,0.008405797101449286,0.7916666666666666,0.20833333333333334
HP_313d88b6,2026-02-01,SD,SS_a416f3fa,OP_010,TL_001,OVALE,L_OV_Z,3,1380,846,0.58,23,18,5,0.6130434782608696,0.03304347826086962,0.782608695652174,0.21739130434782608
HP_3a13edd8,2026-02-02,MATIN,SS_7bf0967b,OP_001,TL_002,CAMEMBERT,L_CAM_B,0,1080,1080,0.57,0,0,0,1.0,0.43000000000000005,0.0,0.0
HP_30ebfc96,2026-02-02,MATIN,SS_7bf0967b,OP_001,TL_002,CAMEMBERT,L_CAM_B,1,1080,609,0.57,26,23,3,0.5638888888888889,-0.006111111111111067,0.8846153846153846,0.11538461538461539
HP_dba56743,2026-02-02,MATIN,SS_7bf0967b,OP_001,TL_002,CAMEMBERT,L_CAM_B,2,1080,653,0.57,23,14,9,0.6046296296296296,0.03462962962962968,0.6086956521739131,0.391304347826087
HP_c07f1cd7,2026-02-02,MATIN,SS_7bf0967b,OP_001,TL_002,CAMEMBERT,L_CAM_B,3,1080,635,0.57,24,18,6,0.5879629629629629,0.01796296296296296,0.75,0.25
HP_ac53ac20,2026-02-02,MATIN,SS_7bf0967b,OP_001,TL_002,CAMEMBERT,L_CAM_B,4,1080,667,0.57,22,15,7,0.6175925925925926,0.04759259259259263,0.6818181818181818,0.3181818181818182
HP_f3268b54,2026-02-02,MATIN,SS_7bf0967b,OP_001,TL_002,CAMEMBERT,L_CAM_B,5,1080,604,0.57,26,17,9,0.5592592592592592,-0.010740740740740717,0.6538461538461539,0.34615384615384615
HP_1ff739b1,2026-02-02,MATIN,SS_7bf0967b,OP_001,TL_002,CAMEMBERT,L_CAM_B,6,1080,574,0.57,28,23,5,0.5314814814814814,-0.03851851851851851,0.8214285714285714,0.17857142857142858
HP_36e2d2aa,2026-02-02,MATIN,SS_7bf0967b,OP_001,TL_002,CAMEMBERT,L_CAM_B,7,1080,610,0.57,26,20,6,0.5648148148148148,-0.005185185185185182,0.7692307692307693,0.23076923076923078
HP_1db4e146,2026-02-02,SOIR,SS_6697dfad,OP_002,TL_003,PORTION,L_PORTION_2,0,960,960,0.68,0,0,0,1.0,0.31999999999999995,0.0,0.0
HP_e867213f,2026-02-02,SOIR,SS_6697dfad,OP_002,TL_003,PORTION,L_PORTION_2,1,960,666,0.68,18,14,4,0.69375,0.013749999999999929,0.7777777777777778,0.2222222222222222
HP_26e85d25,2026-02-02,SOIR,SS_6697dfad,OP_002,TL_003,PORTION,L_PORTION_2,2,960,606,0.68,22,18,4,0.63125,-0.04875000000000007,0.8181818181818182,0.18181818181818182
