event_id,hourly_prod_id,event_type,cause_family,organ,element,operator_action,duration_minutes,comment
EV_096f0d57,HP_f0b61f31,product_length_out_of_range,quality,measurement_system,length_control,product rejection,18,Generated production event
EV_5f3b49d2,HP_f0b61f31,intermediate_changeover,changeover,line,format,changeover,5,Generated production event
EV_4b5f5c76,HP_7fd45945,label_ribbon_replacement,operator,labeling_unit,ribbon,ribbon replacement,7,Generated production event
EV_1bce1c9d,HP_7fd45945,intermediate_changeover,changeover,line,format,changeover,6,Generated production event
EV_4c0ba8d3,HP_7fd45945,other,other,unknown,unknown,unknown,11,Generated production event
EV_3be04609,HP_fc06f1a2,machine_warmup,planned,machine,startup,warmup,3,Generated production event
EV_22b4e6a2,HP_fc06f1a2,label_ribbon_replacement,operator,labeling_unit,ribbon,ribbon replacement,14,Generated production event
EV_84526689,HP_fc06f1a2,date_marking_change,changeover,printing_unit,date_format,date setup,7,Generated production event
EV_7e0ea5ce,HP_fc06f1a2,weigher_tank_change,changeover,weigher,tank,tank change,1,Generated production event
EV_13ac8715,HP_7e9f5b45,conveyor_output_jam,mechanical,outfeed_conveyor,product_flow,jam removal,15,Generated production event
EV_c3e91892,HP_7e9f5b45,missing_film_imprint,quality,printing_unit,print_head,print check,4,Generated production event
EV_4e3c67d1,HP_7e9f5b45,outfeed_conveyor_failure,mechanical,case_packer,conveyor,product evacuation,4,Generated production event
EV_1fbc8e2b,HP_7e9f5b45,planned_maintenance,maintenance,maintenance,planned,maintenance,1,Generated production event
EV_2066eb58,HP_3987c244,missing_film_imprint,quality,printing_unit,print_head,print check,4,Generated production event
EV_c1598ab9,HP_3987c244,date_marking_change,changeover,printing_unit,date_format,date setup,19,Generated production event
EV_78e62ab2,HP_3987c244,poor_material_supply,organization,supply_chain,logistics,supply adjustment,2,Generated production event
EV_c85a089c,HP_11104ed5,empty_tray_before_stacker,process,stacker,tray_supply,tray refill,4,Generated production event
EV_d005823b,HP_11104ed5,sticker_rewinder_belt_break,mechanical,labeling_unit,belt,belt replacement,13,Generated production event
EV_6eae635c,HP_2c687869,delta_sensor_fault_1,electrical,delta_robot,sensor,sensor check,10,Generated production event
EV_413e27ad,HP_2c687869,operator_break,planned,human,break,break,9,Generated production event
EV_be7e7046,HP_2c687869,poor_material_supply,organization,supply_chain,logistics,supply adjustment,1,Generated production event
EV_983b0499,HP_01c96b18,tray_blocked_in_stacker,mechanical,stacker,guide,tray alignment,5,Generated production event
EV_4db6d4a5,HP_01c96b18,sticker_rewinder_belt_break,mechanical,labeling_unit,belt,belt replacement,8,Generated production event
EV_e846065b,HP_01c96b18,poor_material_supply,organization,supply_chain,logistics,supply adjustment,3,Generated production event
EV_08fc74ac,HP_70ded2d1,poor_material_supply,organization,supply_chain,logistics,supply adjustment,12,Generated production event
EV_ada30215,HP_70ded2d1,operator_break,planned,human,break,break,3,Generated production event
EV_c04d0573,HP_70ded2d1,operator_break,planned,human,break,break,1,Generated production event
EV_a154916e,HP_3efa30ae,weigher_tank_change,changeover,weigher,tank,tank change,11,Generated production event
EV_f0099abc,HP_3efa30ae,cassette_sticker_adjustment,process,labeling_unit,cassette,cassette adjust,3,Generated production event
EV_869a0a5e,HP_3efa30ae,weigher_tank_change,changeover,weigher,tank,tank change,2,Generated production event
EV_0a15adcb,HP_65c6a11d,planned_maintenance,maintenance,maintenance,planned,maintenance,10,Generated production event
EV_a4432045,HP_65c6a11d,outfeed_conveyor_failure,mechanical,case_packer,conveyor,product evacuation,11,Generated production event
EV_9d3d507e,HP_65c6a11d,date_marking_change,changeover,printing_unit,date_format,date setup,1,Generated production event
EV_2caa5bb2,HP_53bcb233,axis_collision,mechanical,robot_axis,axis,axis reset,7,Generated production event
EV_d229d269,HP_53bcb233,material_shortage,organization,supply_chain,raw_material,material supply,14,Generated production event
EV_0d89feff,HP_53bcb233,tray_blocked_in_stacker,mechanical,stacker,guide,tray alignment,1,Generated production event
EV_a21f951e,HP_1e3c9448,conveyor_output_jam,mechanical,outfeed_conveyor,product_flow,jam removal,4,Generated production event
EV_6a97d77e,HP_1e3c9448,outfeed_conveyor_failure,mechanical,case_packer,conveyor,product evacuation,7,Generated production event
EV_856abb9a,HP_1e3c9448,meeting,planned,organization,meeting,meeting,5,Generated production event
EV_beef74dd,HP_1e3c9448,product_detachment_fault,mechanical,delta_robot,gripper,product pick,7,Generated production event
EV_8d463faa,HP_1e3c9448,small_product_output,process,upstream_process,throughput,process check,1,Generated production event
EV_fd0bf6ce,HP_20ba2bda,ink_ribbon_replacement,operator,printing_unit,ink_ribbon,ribbon replacement,6,Generated production event
EV_a13b79ef,HP_20ba2bda,material_shortage,organization,supply_chain,raw_material,material supply,12,Generated production event
EV_bfa519dd,HP_20ba2bda,conveyor_output_jam,mechanical,outfeed_conveyor,product_flow,jam removal,4,Generated production event
EV_be76d39e,HP_20ba2bda,empty_tray_before_stacker,process,stacker,tray_supply,tray refill,2,Generated production event
EV_65614c9c,HP_d3541f77,unknown_event,other,unknown,unknown,unknown,18,Generated production event
EV_75d04552,HP_d3541f77,other,other,unknown,unknown,unknown,5,Generated production event
EV_bd43e6bf,HP_d3541f77,tray_blocked_in_stacker,mechanical,stacker,guide,tray alignment,2,Generated production event
EV_935fdabc,HP_b5ccb0d2,unplanned_maintenance,maintenance,maintenance,unplanned,maintenance,14,Generated production event
EV_e7a72f74,HP_b5ccb0d2,sticker_application_fault,process,labeling_unit,applicator,sticker adjustment,5,Generated production event
EV_f8de20e2,HP_b5ccb0d2,label_ribbon_replacement,operator,labeling_unit,ribbon,ribbon replacement,5,Generated production event
EV_8ed5511d,HP_b5ccb0d2,product_length_out_of_range,quality,measurement_system,length_control,product rejection,1,Generated production event
EV_d71ed290,HP_c1c140ee,operator_break,planned,human,break,break,15,Generated production event
EV_3649044a,HP_c1c140ee,operator_break,planned,human,break,break,3,Generated production event
EV_24506e32,HP_c1c140ee,tray_blocked_in_stacker,mechanical,stacker,guide,tray alignment,8,Generated production event
EV_45a39a16,HP_c1c140ee,unplanned_maintenance,maintenance,maintenance,unplanned,maintenance,3,Generated production event
EV_98e48308,HP_d0e88aae,weigher_tank_change,changeover,weigher,tank,tank change,7,Generated production event
EV_81f79e3e,HP_d0e88aae,material_shortage,organization,supply_chain,raw_material,material supply,5,Generated production event
EV_4f35fd54,HP_d0e88aae,sticker_rewinder_belt_break,mechanical,labeling_unit,belt,belt replacement,8,Generated production event
EV_846dee19,HP_d0e88aae,conveyor_output_jam,mechanical,outfeed_conveyor,product_flow,jam removal,4,Generated production event
EV_1bfdca00,HP_d0e88aae,unknown_event,other,unknown,unknown,unknown,3,Generated production event
EV_131d211d,HP_d0e88aae,unknown_event,other,unknown,unknown,unknown,1,Generated production event
EV_5226eabc,HP_0788333b,infeed_conveyor_failure,mechanical,stacker,conveyor,conveyor supply,11,Generated production event
EV_f86e3af6,HP_0788333b,photoelectric_sensor_fault,electrical,conveyor,photoelectric_sensor,sensor cleaning,6,Generated production event
EV_614bbdeb,HP_0788333b,delta_sensor_fault_2,electrical,delta_robot,sensor,sensor check,5,Generated production event
EV_a1d208de,HP_0788333b,film_retake,process,film_unit,film,film reposition,3,Generated production event
EV_052c0791,HP_63105f57,short_break,planned,human,break,break,10,Alternating daily break
EV_a8100fc7,HP_63105f57,delta_sensor_fault_1,electrical,delta_robot,sensor,sensor check,9,Generated production event
EV_5d327679,HP_63105f57,sticker_roll_change,changeover,labeling_unit,sticker_roll,roll change,1,Generated production event
EV_2f92e2a8,HP_cf244ea9,short_break,planned,human,break,break,10,Alternating daily break
EV_101e91f8,HP_cf244ea9,intermediate_changeover,changeover,line,format,changeover,10,Generated production event
EV_109cefbc,HP_596a2584,short_break,planned,human,break,break,10,Alternating daily break
EV_a62c44ec,HP_596a2584,label_ribbon_replacement,operator,labeling_unit,ribbon,ribbon replacement,3,Generated production event
EV_75cd9f6c,HP_596a2584,date_marking_change,changeover,printing_unit,date_format,date setup,4,Generated production event
EV_d1cf7531,HP_596a2584,empty_tray_before_stacker,process,stacker,tray_supply,tray refill,2,Generated production event
EV_af3a2373,HP_01f58292,short_break,planned,human,break,break,10,Alternating daily break
EV_92a07610,HP_01f58292,door_safety_fault,electrical,safety_system,safety_door,reset safety,7,Generated production event
EV_3c56006a,HP_01f58292,outfeed_conveyor_failure,mechanical,case_packer,conveyor,product evacuation,4,Generated production event
EV_40812566,HP_01f58292,film_retake,process,film_unit,film,film reposition,1,Generated production event
EV_b48bc85e,HP_49691d2d,short_break,planned,human,break,break,10,Alternating daily break
EV_91281acc,HP_49691d2d,empty_tray_before_stacker,process,stacker,tray_supply,tray refill,6,Generated production event
EV_9ef70d4e,HP_49691d2d,empty_tray_before_stacker,process,stacker,tray_supply,tray refill,3,Generated production event
EV_4a2f1fcd,HP_388ef303,short_break,planned,human,break,break,10,Alternating daily break
EV_7681e1d4,HP_388ef303,base_plate_transfer_fault,mechanical,base_plate_system,transfer,plate transfer,8,Generated production event
EV_dbfd37f8,HP_388ef303,planned_maintenance,maintenance,maintenance,planned,maintenance,2,Generated production event
EV_f0fc089d,HP_7db14709,short_break,planned,human,break,break,10,Alternating daily break
EV_38c61cee,HP_7db14709,outfeed_conveyor_failure,mechanical,case_packer,conveyor,product evacuation,6,Generated production event
EV_f49358bb,HP_7db14709,other,other,unknown,unknown,unknown,3,Generated production event
EV_639eaa34,HP_72ae5de6,short_break,planned,human,break,break,10,Alternating daily break
EV_9b26e761,HP_72ae5de6,empty_tray_before_stacker,process,stacker,tray_supply,tray refill,3,Generated production event
EV_3e4f9434,HP_72ae5de6,base_plate_position_fault,mechanical,base_plate_system,positioning,plate alignment,5,Generated production event
EV_fceebce4,HP_72ae5de6,photoelectric_sensor_fault,electrical,conveyor,photoelectric_sensor,sensor cleaning,3,Generated production event
EV_ab4c1fa8,HP_72ae5de6,intermediate_changeover,changeover,line,format,changeover,1,Generated production event
EV_a22c2f1b,HP_455fc679,short_break,planned,human,break,break,10,Alternating daily break
EV_ff8fb997,HP_455fc679,machine_warmup,planned,machine,startup,warmup,5,Generated production event
EV_5a970e17,HP_455fc679,product_length_out_of_range,quality,measurement_system,length_control,product rejection,4,Generated production event
EV_4c5bb20d,HP_6ba3916c,short_break,planned,human,break,break,10,Alternating daily break
EV_1163d4b9,HP_6ba3916c,operator_break,planned,human,break,break,11,Generated production event
EV_3c75ea87,HP_6ba3916c,weigher_tank_change,changeover,weigher,tank,tank change,1,Generated production event
EV_ca42aa90,HP_7d9ff269,short_break,planned,human,break,break,10,Alternating daily break
EV_02839590,HP_7d9ff269,paper_roll_change,changeover,printing_unit,paper_roll,roll change,4,Generated production event
EV_d4c1950b,HP_7d9ff269,product_length_out_of_range,quality,measurement_system,length_control,product rejection,8,Generated production event
EV_bfea74e1,HP_13c4ff90,short_break,planned,human,break,break,10,Alternating daily break
EV_690dfbaf,HP_13c4ff90,base_plate_position_fault,mechanical,base_plate_system,positioning,plate alignment,3,Generated production event
EV_48a4333e,HP_13c4ff90,photoelectric_sensor_fault,electrical,conveyor,photoelectric_sensor,sensor cleaning,4,Generated production event
EV_3ba8e015,HP_13c4ff90,unknown_event,other,unknown,unknown,unknown,2,Generated production event
EV_7f6424b4,HP_f178630a,short_break,planned,human,break,break,10,Alternating daily break
EV_2521f5b2,HP_f178630a,product_detachment_fault,mechanical,delta_robot,gripper,product pick,7,Generated production event
EV_62a47cc8,HP_f178630a,ink_ribbon_replacement,operator,printing_unit,ink_ribbon,ribbon replacement,4,Generated production event
EV_6d63e34e,HP_70536e78,short_break,planned,human,break,break,10,Alternating daily break
EV_6da8de5d,HP_70536e78,base_plate_transfer_fault,mechanical,base_plate_system,transfer,plate transfer,9,Generated production event
EV_d5905b4b,HP_70536e78,tray_blocked_in_stacker,mechanical,stacker,guide,tray alignment,1,Generated production event
EV_7cc90c4b,HP_1a9db1ad,short_break,planned,human,break,break,10,Alternating daily break
EV_e54ab54f,HP_1a9db1ad,tray_blocked_in_stacker,mechanical,stacker,guide,tray alignment,10,Generated production event
EV_1815685a,HP_1a9db1ad,door_safety_fault,electrical,safety_system,safety_door,reset safety,5,Generated production event
EV_77fd07b8,HP_1a9db1ad,sticker_roll_change,changeover,labeling_unit,sticker_roll,roll change,2,Generated production event
EV_45fc91bf,HP_b4ec3cdc,short_break,planned,human,break,break,10,Alternating daily break
EV_6de7922b,HP_b4ec3cdc,missing_film_imprint,quality,printing_unit,print_head,print check,12,Generated production event
EV_cfb6b9c4,HP_b4ec3cdc,delta_sensor_fault_1,electrical,delta_robot,sensor,sensor check,3,Generated production event
EV_b211e075,HP_b4ec3cdc,base_plate_position_fault,mechanical,base_plate_system,positioning,plate alignment,2,Generated production event
EV_23507f67,HP_88b85f4c,short_break,planned,human,break,break,10,Alternating daily break
EV_7deea2c5,HP_88b85f4c,machine_warmup,planned,machine,startup,warmup,16,Generated production event
EV_c2e997d0,HP_88b85f4c,meeting,planned,organization,meeting,meeting,3,Generated production event
EV_5d3b9a63,HP_8c814c29,short_break,planned,human,break,break,10,Alternating daily break
EV_4882af2f,HP_8c814c29,label_ribbon_replacement,operator,labeling_unit,ribbon,ribbon replacement,16,Generated production event
EV_08873b10,HP_8c814c29,machine_warmup,planned,machine,startup,warmup,2,Generated production event
EV_0bb9f49a,HP_54d621d1,short_break,planned,human,break,break,10,Alternating daily break
EV_198843f9,HP_54d621d1,operator_break,planned,human,break,break,6,Generated production event
EV_01c3c5de,HP_54d621d1,date_marking_change,changeover,printing_unit,date_format,date setup,5,Generated production event
EV_1283e2f5,HP_54d621d1,base_plate_transfer_fault,mechanical,base_plate_system,transfer,plate transfer,4,Generated production event
EV_6c6d148d,HP_6282c5e3,short_break,planned,human,break,break,10,Alternating daily break
EV_22967518,HP_6282c5e3,case_packer_format_change,changeover,case_packer,format,format change,12,Generated production event
EV_0cb32cda,HP_6282c5e3,cleaning,planned,line,cleaning,cleaning,2,Generated production event
EV_1c0da9a8,HP_bddbfdf2,short_break,planned,human,break,break,10,Alternating daily break
EV_ad225d3f,HP_bddbfdf2,unplanned_maintenance,maintenance,maintenance,unplanned,maintenance,5,Generated production event
EV_fccd8721,HP_bddbfdf2,product_detachment_fault,mechanical,delta_robot,gripper,product pick,10,Generated production event
EV_6b33131c,HP_eaf7cbcd,photoelectric_sensor_fault,electrical,conveyor,photoelectric_sensor,sensor cleaning,9,Generated production event
EV_55432578,HP_eaf7cbcd,stacker_jam,mechanical,stacker,tray_flow,tray clearance,3,Generated production event
EV_f930b39a,HP_eaf7cbcd,paper_roll_change,changeover,printing_unit,paper_roll,roll change,4,Generated production event
EV_31600684,HP_eaf7cbcd,paper_roll_change,changeover,printing_unit,paper_roll,roll change,4,Generated production event
EV_9449c9de,HP_eaf7cbcd,unknown_event,other,unknown,unknown,unknown,3,Generated production event
EV_589be5c7,HP_268fc0b4,conveyor_output_jam,mechanical,outfeed_conveyor,product_flow,jam removal,5,Generated production event
EV_c30e3960,HP_268fc0b4,base_plate_transfer_fault,mechanical,base_plate_system,transfer,plate transfer,15,Generated production event
EV_db8d10f7,HP_268fc0b4,shift_handover,planned,organization,handover,handover,3,Generated production event
EV_56520801,HP_30022a80,missing_film_imprint,quality,printing_unit,print_head,print check,19,Generated production event
EV_9172aaa8,HP_30022a80,article_code_change,changeover,control_system,article_code,code update,2,Generated production event
EV_9846859a,HP_aaaecfc2,unplanned_maintenance,maintenance,maintenance,unplanned,maintenance,16,Generated production event
EV_f2197486,HP_aaaecfc2,product_detachment_fault,mechanical,delta_robot,gripper,product pick,2,Generated production event
EV_6737e2db,HP_c47195c1,meeting,planned,organization,meeting,meeting,6,Generated production event
EV_4fee0f72,HP_c47195c1,base_plate_position_fault,mechanical,base_plate_system,positioning,plate alignment,12,Generated production event
EV_c6ea6f7e,HP_c47195c1,base_plate_position_fault,mechanical,base_plate_system,positioning,plate alignment,3,Generated production event
EV_72e5b1db,HP_9d7fde58,poor_material_supply,organization,supply_chain,logistics,supply adjustment,16,Generated production event
EV_5cdbd913,HP_9d7fde58,film_retake,process,film_unit,film,film reposition,3,Generated production event
EV_708efa83,HP_b0ab16c3,planned_maintenance,maintenance,maintenance,planned,maintenance,18,Generated production event
EV_b0208f0e,HP_b0ab16c3,door_safety_fault,electrical,safety_system,safety_door,reset safety,3,Generated production event
EV_6bb73240,HP_7cfed8f2,unplanned_maintenance,maintenance,maintenance,unplanned,maintenance,15,Generated production event
EV_7c7ffce7,HP_7cfed8f2,door_safety_fault,electrical,safety_system,safety_door,reset safety,6,Generated production event
EV_3ae3a9b2,HP_85ea5424,sticker_rewinder_belt_break,mechanical,labeling_unit,belt,belt replacement,3,Generated production event
EV_4c15426b,HP_85ea5424,date_marking_change,changeover,printing_unit,date_format,date setup,7,Generated production event
EV_da639e77,HP_85ea5424,small_product_output,process,upstream_process,throughput,process check,3,Generated production event
EV_8c98e75b,HP_85ea5424,material_shortage,organization,supply_chain,raw_material,material supply,3,Generated production event
EV_f3f89b64,HP_21c8359e,missing_film_imprint,quality,printing_unit,print_head,print check,16,Generated production event
EV_a5361567,HP_21c8359e,weigher_tank_change,changeover,weigher,tank,tank change,1,Generated production event
EV_3f50b414,HP_958d3293,sticker_application_fault,process,labeling_unit,applicator,sticker adjustment,5,Generated production event
EV_0de096b4,HP_958d3293,cassette_sticker_adjustment,process,labeling_unit,cassette,cassette adjust,10,Generated production event
EV_960e7dd5,HP_958d3293,conveyor_output_jam,mechanical,outfeed_conveyor,product_flow,jam removal,2,Generated production event
EV_f06104ba,HP_d7ec73d2,other,other,unknown,unknown,unknown,5,Generated production event
EV_94c4178e,HP_d7ec73d2,axis_collision,mechanical,robot_axis,axis,axis reset,10,Generated production event
EV_17119d0f,HP_d7ec73d2,photoelectric_sensor_fault,electrical,conveyor,photoelectric_sensor,sensor cleaning,4,Generated production event
EV_0d695174,HP_d7ec73d2,weigher_tank_change,changeover,weigher,tank,tank change,1,Generated production event
EV_5db1f45d,HP_c6653d44,delta_sensor_fault_1,electrical,delta_robot,sensor,sensor check,11,Generated production event
EV_3b9c885c,HP_c6653d44,empty_tray_before_stacker,process,stacker,tray_supply,tray refill,3,Generated production event
EV_4c29ef95,HP_c6653d44,cassette_sticker_adjustment,process,labeling_unit,cassette,cassette adjust,3,Generated production event
EV_5191374e,HP_70439fa6,cleaning,planned,line,cleaning,cleaning,3,Generated production event
EV_2a806010,HP_70439fa6,tray_blocked_in_stacker,mechanical,stacker,guide,tray alignment,6,Generated production event
EV_137947c1,HP_70439fa6,axis_collision,mechanical,robot_axis,axis,axis reset,9,Generated production event
EV_24688e61,HP_26c3f220,delta_sensor_fault_1,electrical,delta_robot,sensor,sensor check,14,Generated production event
EV_0e0af4a7,HP_26c3f220,axis_collision,mechanical,robot_axis,axis,axis reset,7,Generated production event
EV_a44bf209,HP_26c3f220,small_product_output,process,upstream_process,throughput,process check,6,Generated production event
EV_ce9b4fc3,HP_26c3f220,case_packer_format_change,changeover,case_packer,format,format change,2,Generated production event
EV_9406d3e8,HP_76e26f73,outfeed_conveyor_failure,mechanical,case_packer,conveyor,product evacuation,10,Generated production event
EV_6c47a7fa,HP_76e26f73,small_product_output,process,upstream_process,throughput,process check,10,Generated production event
EV_2e25265e,HP_76e26f73,planned_maintenance,maintenance,maintenance,planned,maintenance,6,Generated production event
EV_a3c4090d,HP_76e26f73,tray_blocked_in_stacker,mechanical,stacker,guide,tray alignment,1,Generated production event
EV_961bb102,HP_ede3c7a2,shift_handover,planned,organization,handover,handover,14,Generated production event
EV_654a8f02,HP_ede3c7a2,poor_material_supply,organization,supply_chain,logistics,supply adjustment,5,Generated production event
EV_51db8195,HP_ede3c7a2,film_retake,process,film_unit,film,film reposition,5,Generated production event
EV_7a57b660,HP_05878bdd,outfeed_conveyor_failure,mechanical,case_packer,conveyor,product evacuation,15,Generated production event
EV_9fb99406,HP_05878bdd,delta_sensor_fault_1,electrical,delta_robot,sensor,sensor check,5,Generated production event
EV_664286d1,HP_05878bdd,operator_break,planned,human,break,break,3,Generated production event
EV_8e89f51a,HP_05878bdd,sticker_application_fault,process,labeling_unit,applicator,sticker adjustment,2,Generated production event
EV_f994939c,HP_ed83d97e,missing_film_imprint,quality,printing_unit,print_head,print check,16,Generated production event
EV_4bf3bf6c,HP_ed83d97e,case_packer_format_change,changeover,case_packer,format,format change,3,Generated production event
EV_6a59315f,HP_ed83d97e,infeed_conveyor_failure,mechanical,stacker,conveyor,conveyor supply,6,Generated production event
EV_064fb1b1,HP_ed83d97e,stacker_jam,mechanical,stacker,tray_flow,tray clearance,1,Generated production event
EV_2bd52c73,HP_5e242e33,infeed_conveyor_failure,mechanical,stacker,conveyor,conveyor supply,10,Generated production event
EV_49c69531,HP_5e242e33,film_retake,process,film_unit,film,film reposition,12,Generated production event
EV_bd0268be,HP_5e242e33,cassette_sticker_adjustment,process,labeling_unit,cassette,cassette adjust,4,Generated production event
EV_d155fa87,HP_f00c7d59,poor_material_supply,organization,supply_chain,logistics,supply adjustment,17,Generated production event
EV_9ac12ab8,HP_f00c7d59,film_retake,process,film_unit,film,film reposition,6,Generated production event
EV_13780540,HP_f00c7d59,article_code_change,changeover,control_system,article_code,code update,4,Generated production event
EV_73efc733,HP_a0ac2be1,short_break,planned,human,break,break,10,Alternating daily break
EV_20e6cd3b,HP_a0ac2be1,ink_ribbon_replacement,operator,printing_unit,ink_ribbon,ribbon replacement,12,Generated production event
EV_5b144cb2,HP_a0ac2be1,base_plate_position_fault,mechanical,base_plate_system,positioning,plate alignment,2,Generated production event
EV_7047fdaa,HP_28611f2e,short_break,planned,human,break,break,10,Alternating daily break
EV_97fff187,HP_28611f2e,small_product_output,process,upstream_process,throughput,process check,12,Generated production event
EV_2faf6848,HP_28611f2e,cassette_sticker_adjustment,process,labeling_unit,cassette,cassette adjust,3,Generated production event
EV_5687646f,HP_28611f2e,date_marking_change,changeover,printing_unit,date_format,date setup,3,Generated production event
EV_2bfcba3a,HP_ec1b9af2,short_break,planned,human,break,break,10,Alternating daily break
EV_1c964e42,HP_ec1b9af2,unknown_event,other,unknown,unknown,unknown,8,Generated production event
EV_a9fc1a87,HP_ec1b9af2,missing_film_imprint,quality,printing_unit,print_head,print check,5,Generated production event
EV_2105e97d,HP_ec1b9af2,other,other,unknown,unknown,unknown,4,Generated production event
EV_081a43ea,HP_dc502017,short_break,planned,human,break,break,10,Alternating daily break
EV_e6937b0c,HP_dc502017,sticker_rewinder_belt_break,mechanical,labeling_unit,belt,belt replacement,17,Generated production event
EV_bb2f1ec5,HP_d3fd7f18,short_break,planned,human,break,break,10,Alternating daily break
EV_5971ebc4,HP_d3fd7f18,planned_maintenance,maintenance,maintenance,planned,maintenance,9,Generated production event
EV_de688e60,HP_d3fd7f18,conveyor_output_jam,mechanical,outfeed_conveyor,product_flow,jam removal,8,Generated production event
EV_8038879a,HP_5cab8cb6,short_break,planned,human,break,break,10,Alternating daily break
EV_a9e162df,HP_5cab8cb6,weigher_tank_change,changeover,weigher,tank,tank change,7,Generated production event
EV_a03a174d,HP_5cab8cb6,film_retake,process,film_unit,film,film reposition,9,Generated production event
EV_fa8e95a2,HP_5cab8cb6,ink_ribbon_replacement,operator,printing_unit,ink_ribbon,ribbon replacement,1,Generated production event
EV_36a798d0,HP_1d746ca7,short_break,planned,human,break,break,10,Alternating daily break
EV_a6204300,HP_1d746ca7,operator_break,planned,human,break,break,6,Generated production event
EV_a2637bb8,HP_1d746ca7,material_shortage,organization,supply_chain,raw_material,material supply,8,Generated production event
EV_62ff41a1,HP_1d746ca7,sticker_application_fault,process,labeling_unit,applicator,sticker adjustment,1,Generated production event
EV_070b79df,HP_49c8bd6b,short_break,planned,human,break,break,10,Alternating daily break
EV_bb3a7057,HP_49c8bd6b,date_marking_change,changeover,printing_unit,date_format,date setup,8,Generated production event
EV_ef248e16,HP_49c8bd6b,poor_material_supply,organization,supply_chain,logistics,supply adjustment,1,Generated production event
EV_b9985328,HP_42e72d14,short_break,planned,human,break,break,10,Alternating daily break
EV_43a96f41,HP_42e72d14,shift_handover,planned,organization,handover,handover,5,Generated production event
EV_bf8f78a4,HP_42e72d14,product_length_out_of_range,quality,measurement_system,length_control,product rejection,3,Generated production event
EV_5887f4dc,HP_42e72d14,date_marking_change,changeover,printing_unit,date_format,date setup,2,Generated production event
EV_6295f5e3,HP_176c45de,short_break,planned,human,break,break,10,Alternating daily break
EV_83697dc0,HP_176c45de,shift_handover,planned,organization,handover,handover,5,Generated production event
EV_d2790da1,HP_176c45de,material_shortage,organization,supply_chain,raw_material,material supply,3,Generated production event
EV_981d544e,HP_176c45de,sticker_application_fault,process,labeling_unit,applicator,sticker adjustment,4,Generated production event
EV_22250001,HP_dcb33b72,short_break,planned,human,break,break,10,Alternating daily break
EV_9edc1452,HP_dcb33b72,intermediate_changeover,changeover,line,format,changeover,8,Generated production event
EV_ba18190b,HP_dcb33b72,small_product_output,process,upstream_process,throughput,process check,4,Generated production event
EV_2d48f8e3,HP_21fd93c6,short_break,planned,human,break,break,10,Alternating daily break
EV_867d9ecf,HP_21fd93c6,product_detachment_fault,mechanical,delta_robot,gripper,product pick,6,Generated production event
EV_e10a1cbd,HP_21fd93c6,delta_sensor_fault_1,electrical,delta_robot,sensor,sensor check,3,Generated production event
EV_f1d2c5ba,HP_31bd3dec,short_break,planned,human,break,break,10,Alternating daily break
EV_1b101cb3,HP_31bd3dec,unplanned_maintenance,maintenance,maintenance,unplanned,maintenance,3,Generated production event
EV_5a363424,HP_31bd3dec,date_marking_change,changeover,printing_unit,date_format,date setup,3,Generated production event
EV_c8f2db1b,HP_31bd3dec,case_packer_format_change,changeover,case_packer,format,format change,2,Generated production event
EV_bf45c3a8,HP_99d3acc9,short_break,planned,human,break,break,10,Alternating daily break
EV_843b0537,HP_99d3acc9,cleaning,planned,line,cleaning,cleaning,7,Generated production event
EV_27497941,HP_99d3acc9,intermediate_changeover,changeover,line,format,changeover,3,Generated production event
EV_9eac9d3f,HP_99d3acc9,destacker_jam,mechanical,destacker,tray_flow,tray clearance,2,Generated production event
EV_4a775ec6,HP_b2a654ba,short_break,planned,human,break,break,10,Alternating daily break
EV_3bcf9a6c,HP_b2a654ba,intermediate_changeover,changeover,line,format,changeover,17,Generated production event
EV_438c6155,HP_b2a654ba,destacker_jam,mechanical,destacker,tray_flow,tray clearance,2,Generated production event
EV_afd54b78,HP_5117d665,short_break,planned,human,break,break,10,Alternating daily break
EV_c742e7ba,HP_5117d665,base_plate_transfer_fault,mechanical,base_plate_system,transfer,plate transfer,18,Generated production event
EV_eb68e4fb,HP_96dccd60,short_break,planned,human,break,break,10,Alternating daily break
EV_17c8629e,HP_96dccd60,conveyor_output_jam,mechanical,outfeed_conveyor,product_flow,jam removal,4,Generated production event
EV_266fed50,HP_96dccd60,infeed_conveyor_failure,mechanical,stacker,conveyor,conveyor supply,10,Generated production event
EV_15bc1e28,HP_96dccd60,missing_film_imprint,quality,printing_unit,print_head,print check,3,Generated production event
EV_aa610164,HP_96dccd60,empty_tray_before_stacker,process,stacker,tray_supply,tray refill,1,Generated production event
EV_1b3a06d1,HP_8462439c,short_break,planned,human,break,break,10,Alternating daily break
EV_f69e86f3,HP_8462439c,base_plate_transfer_fault,mechanical,base_plate_system,transfer,plate transfer,5,Generated production event
EV_a538917a,HP_8462439c,unplanned_maintenance,maintenance,maintenance,unplanned,maintenance,9,Generated production event
EV_e050655f,HP_8462439c,unknown_event,other,unknown,unknown,unknown,2,Generated production event
EV_fff6a387,HP_4e50e352,short_break,planned,human,break,break,10,Alternating daily break
EV_dcf0e6cc,HP_4e50e352,date_marking_change,changeover,printing_unit,date_format,date setup,9,Generated production event
EV_c32736ee,HP_4e50e352,infeed_conveyor_failure,mechanical,stacker,conveyor,conveyor supply,3,Generated production event
